FECHA_CORTE;ANIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CLASIFICACION_MUNICIPAL_MEF;TIPO_MUNICIPALIDAD;POBLACION;CUENTA_CON_PME;ANIO_INICIO_PME;ANIO_ACTUALIZACION_PME;ORDENANZA_APRUEBA_PME;FECHA_APROBACION_NORMATIVA_PME;CUENTA_PLAN_TRABAJO;TIPO_NORMATIVA_APRUEBA_PT;NUM_NORMATIVA_APRUEBA_PT;FECHA_APRUEBA_NORMATIVA_PT;FORMACION_PAEs;ESPACIOS_PUBLICOS;CAMPAÑAS_EVENTOS;FORMACION_PAJ;FORMACION_PAC;GASTO_PUBLICO_PROGRAMADO_PT;ESTADO_SEMAFORO
20240422;2024;020505;ANCASH;BOLOGNESI;CAJACAY;F;Distrital;1595;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020506;ANCASH;BOLOGNESI;CANIS;E;Distrital;1302;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020507;ANCASH;BOLOGNESI;COLQUIOC;E;Distrital;4145;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020508;ANCASH;BOLOGNESI;HUALLANCA;E;Distrital;8284;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020509;ANCASH;BOLOGNESI;HUASTA;E;Distrital;2597;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020510;ANCASH;BOLOGNESI;HUAYLLACAYAN;G;Distrital;1071;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020511;ANCASH;BOLOGNESI;LA PRIMAVERA;E;Distrital;946;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020512;ANCASH;BOLOGNESI;MANGAS;E;Distrital;563;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020513;ANCASH;BOLOGNESI;PACLLON;E;Distrital;1762;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020514;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;E;Distrital;1292;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020515;ANCASH;BOLOGNESI;TICLLOS;E;Distrital;1285;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020601;ANCASH;CARHUAZ;CARHUAZ;B;Provincial;15635;Si;2020;2023;006-2023-MPC;20230316;Si;Resolución de gerencia municipal;094-2024-MPC/GM.;20240306;Si;Si;Si;Si;Si;25188.00;Cuenta con PME y con PT 
20240422;2024;020602;ANCASH;CARHUAZ;ACOPAMPA;F;Distrital;2672;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020603;ANCASH;CARHUAZ;AMASHCA;F;Distrital;1563;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020604;ANCASH;CARHUAZ;ANTA;G;Distrital;2498;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020605;ANCASH;CARHUAZ;ATAQUERO;G;Distrital;1346;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020606;ANCASH;CARHUAZ;MARCARA;F;Distrital;9406;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020607;ANCASH;CARHUAZ;PARIAHUANCA;F;Distrital;1622;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020608;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;G;Distrital;2780;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020609;ANCASH;CARHUAZ;SHILLA;G;Distrital;3302;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020610;ANCASH;CARHUAZ;TINCO;F;Distrital;3285;Si;2024;2024;002-2024-MDT/A;20240308;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;020611;ANCASH;CARHUAZ;YUNGAR;G;Distrital;3445;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020701;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;B;Provincial;12627;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020702;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;G;Distrital;3672;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020703;ANCASH;CARLOS F. FITZCARRALD;YAUYA;G;Distrital;5564;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020801;ANCASH;CASMA;CASMA;A;Provincial;33484;Si;2020;2023;005-2023-MPC;20230425;Si;Resolución de alcaldía;133-2024-MPC;20240312;Si;Si;Si;Si;Si;138316.50;Cuenta con PME y con PT 
20240422;2024;020802;ANCASH;CASMA;BUENA VISTA ALTA;F;Distrital;4229;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020803;ANCASH;CASMA;COMANDANTE NOEL;E;Distrital;2034;Si;2023;2023;006-2023-MDCN;20230530;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;020804;ANCASH;CASMA;YAUTAN;F;Distrital;8489;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020901;ANCASH;CORONGO;CORONGO;B;Provincial;1413;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020902;ANCASH;CORONGO;ACO;F;Distrital;440;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020903;ANCASH;CORONGO;BAMBAS;E;Distrital;543;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020904;ANCASH;CORONGO;CUSCA;F;Distrital;2970;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020905;ANCASH;CORONGO;LA PAMPA;E;Distrital;999;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020906;ANCASH;CORONGO;YANAC;F;Distrital;701;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;020907;ANCASH;CORONGO;YUPAN;E;Distrital;1036;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021001;ANCASH;HUARI;HUARI;B;Provincial;10372;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021002;ANCASH;HUARI;ANRA;G;Distrital;1573;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021003;ANCASH;HUARI;CAJAY;G;Distrital;2540;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021004;ANCASH;HUARI;CHAVIN DE HUANTAR;G;Distrital;9206;Si;2023;2023;016-2023-MDCHH/A;20230726;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021005;ANCASH;HUARI;HUACACHI;F;Distrital;1817;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021006;ANCASH;HUARI;HUACCHIS;F;Distrital;2069;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021007;ANCASH;HUARI;HUACHIS;F;Distrital;3449;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021008;ANCASH;HUARI;HUANTAR;F;Distrital;3043;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021009;ANCASH;HUARI;MASIN;F;Distrital;1644;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021010;ANCASH;HUARI;PAUCAS;E;Distrital;1818;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021011;ANCASH;HUARI;PONTO;G;Distrital;3317;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021012;ANCASH;HUARI;RAHUAPAMPA;E;Distrital;810;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021013;ANCASH;HUARI;RAPAYAN;F;Distrital;1791;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021014;ANCASH;HUARI;SAN MARCOS;G;Distrital;15020;Si;2023;2023;009-2023-MDSM/A;20230818;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021015;ANCASH;HUARI;SAN PEDRO DE CHANA;F;Distrital;2836;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021016;ANCASH;HUARI;UCO;F;Distrital;1660;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021101;ANCASH;HUARMEY;HUARMEY;A;Provincial;24735;Si;2019;2023;005-2023-MPH;20230228;Si;Resolución de alcaldía;097-2024-MPH/A;20240228;Si;Si;Si;Si;Si;45017.00;Cuenta con PME y con PT 
20240422;2024;021102;ANCASH;HUARMEY;COCHAPETI;G;Distrital;743;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021103;ANCASH;HUARMEY;CULEBRAS;F;Distrital;3740;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021104;ANCASH;HUARMEY;HUAYAN;F;Distrital;1059;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021105;ANCASH;HUARMEY;MALVAS;F;Distrital;901;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021201;ANCASH;HUAYLAS;CARAZ;B;Provincial;26609;Si;2021;2023;003-2023-MPHy-Cz;20230327;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021202;ANCASH;HUAYLAS;HUALLANCA;F;Distrital;683;Si;2023;2023;011-2023-CM-MDH-H.;20230725;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021203;ANCASH;HUAYLAS;HUATA;G;Distrital;1630;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021204;ANCASH;HUAYLAS;HUAYLAS;G;Distrital;1414;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021205;ANCASH;HUAYLAS;MATO;F;Distrital;1993;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021206;ANCASH;HUAYLAS;PAMPAROMAS;G;Distrital;9223;Si;2020;2023;004-2023-MDP/A.;20230330;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021207;ANCASH;HUAYLAS;PUEBLO LIBRE;G;Distrital;7211;Si;2023;2023;09-2023-MDPL;20230928;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021208;ANCASH;HUAYLAS;SANTA CRUZ;G;Distrital;5210;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021209;ANCASH;HUAYLAS;SANTO TORIBIO;G;Distrital;1051;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021210;ANCASH;HUAYLAS;YURACMARCA;G;Distrital;1751;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021301;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;B;Provincial;3780;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021302;ANCASH;MARISCAL LUZURIAGA;CASCA;G;Distrital;4512;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021303;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;G;Distrital;1374;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021304;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;G;Distrital;2231;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021305;ANCASH;MARISCAL LUZURIAGA;LLAMA;G;Distrital;1217;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021306;ANCASH;MARISCAL LUZURIAGA;LLUMPA;G;Distrital;6404;Si;2023;2023;005-2023-MDLL/A;20230520;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021307;ANCASH;MARISCAL LUZURIAGA;LUCMA;G;Distrital;3246;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021308;ANCASH;MARISCAL LUZURIAGA;MUSGA;G;Distrital;1009;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021401;ANCASH;OCROS;OCROS;B;Provincial;998;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021402;ANCASH;OCROS;ACAS;F;Distrital;1052;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021403;ANCASH;OCROS;CAJAMARQUILLA;E;Distrital;597;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021404;ANCASH;OCROS;CARHUAPAMPA;E;Distrital;837;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021405;ANCASH;OCROS;COCHAS;G;Distrital;1479;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021406;ANCASH;OCROS;CONGAS;E;Distrital;1217;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021407;ANCASH;OCROS;LLIPA;E;Distrital;1805;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021408;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;E;Distrital;636;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021409;ANCASH;OCROS;SAN PEDRO;F;Distrital;2034;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021410;ANCASH;OCROS;SANTIAGO DE CHILCAS;E;Distrital;381;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021501;ANCASH;PALLASCA;CABANA;B;Provincial;2702;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021502;ANCASH;PALLASCA;BOLOGNESI;G;Distrital;1287;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021503;ANCASH;PALLASCA;CONCHUCOS;F;Distrital;8417;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021504;ANCASH;PALLASCA;HUACASCHUQUE;F;Distrital;560;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021505;ANCASH;PALLASCA;HUANDOVAL;F;Distrital;1118;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021506;ANCASH;PALLASCA;LACABAMBA;F;Distrital;556;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021507;ANCASH;PALLASCA;LLAPO;E;Distrital;728;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021508;ANCASH;PALLASCA;PALLASCA;F;Distrital;2405;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021509;ANCASH;PALLASCA;PAMPAS;F;Distrital;8737;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021510;ANCASH;PALLASCA;SANTA ROSA;G;Distrital;1033;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021511;ANCASH;PALLASCA;TAUCA;F;Distrital;3155;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021601;ANCASH;POMABAMBA;POMABAMBA;B;Provincial;16550;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021602;ANCASH;POMABAMBA;HUAYLLAN;G;Distrital;3650;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021603;ANCASH;POMABAMBA;PAROBAMBA;G;Distrital;6982;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021604;ANCASH;POMABAMBA;QUINUABAMBA;G;Distrital;2378;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021701;ANCASH;RECUAY;RECUAY;B;Provincial;4351;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021702;ANCASH;RECUAY;CATAC;F;Distrital;4018;Si;2023;2023;004-2023/MDC;20230331;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021703;ANCASH;RECUAY;COTAPARACO;E;Distrital;645;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021704;ANCASH;RECUAY;HUAYLLAPAMPA;F;Distrital;1332;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021705;ANCASH;RECUAY;LLACLLIN;E;Distrital;1863;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021706;ANCASH;RECUAY;MARCA;E;Distrital;964;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021707;ANCASH;RECUAY;PAMPAS CHICO;F;Distrital;2099;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021708;ANCASH;RECUAY;PARARIN;G;Distrital;1396;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021709;ANCASH;RECUAY;TAPACOCHA;F;Distrital;450;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021710;ANCASH;RECUAY;TICAPAMPA;F;Distrital;2221;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021801;ANCASH;SANTA;CHIMBOTE;A;Provincial;214983;Si;2021;2023;011-2023-A/MPS;20230627;Si;Resolución de alcaldía;0234-2024-A/MPS;20240322;Si;Si;Si;Si;Si;16646.00;Cuenta con PME y con PT 
20240422;2024;021802;ANCASH;SANTA;CACERES DEL PERU;G;Distrital;4841;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021803;ANCASH;SANTA;COISHCO;D;Distrital;15979;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021804;ANCASH;SANTA;MACATE;G;Distrital;3309;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021805;ANCASH;SANTA;MORO;F;Distrital;7508;Si;2019;2023;005-2023-MDM;20230224;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021806;ANCASH;SANTA;NEPEÑA;E;Distrital;15871;Si;2022;2023;009-2023-MDN;20230323;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021807;ANCASH;SANTA;SAMANCO;E;Distrital;4653;Si;2023;2023;010-2023-A/MDS;20230714;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021808;ANCASH;SANTA;SANTA;E;Distrital;20938;Si;2019;2023;006-2023-MDS;20230322;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;021809;ANCASH;SANTA;NUEVO CHIMBOTE;D;Distrital;156444;Si;2020;2023;009-2023-MDNCH;20230626;Si;Resolución de alcaldía;000089-2024-MDNCH;20240314;Si;Si;Si;Si;Si;79170.00;Cuenta con PME y con PT 
20240422;2024;021901;ANCASH;SIHUAS;SIHUAS;B;Provincial;5722;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021902;ANCASH;SIHUAS;ACOBAMBA;F;Distrital;2223;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021903;ANCASH;SIHUAS;ALFONSO UGARTE;F;Distrital;758;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021904;ANCASH;SIHUAS;CASHAPAMPA;G;Distrital;2819;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021905;ANCASH;SIHUAS;CHINGALPO;F;Distrital;1029;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021906;ANCASH;SIHUAS;HUAYLLABAMBA;G;Distrital;3963;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021907;ANCASH;SIHUAS;QUICHES;G;Distrital;2944;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021908;ANCASH;SIHUAS;RAGASH;G;Distrital;2600;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021909;ANCASH;SIHUAS;SAN JUAN;G;Distrital;6536;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;021910;ANCASH;SIHUAS;SICSIBAMBA;F;Distrital;1799;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;022001;ANCASH;YUNGAY;YUNGAY;B;Provincial;22214;Si;2017;2023;007-2023-MPY;20230327;Si;Resolución de gerencia municipal;0134-2024-MPY;20240325;Si;Si;Si;Si;Si;92735.00;Cuenta con PME y con PT 
20240422;2024;022002;ANCASH;YUNGAY;CASCAPARA;G;Distrital;2321;Si;2022;2023;006-2023-MDC/A.;20230321;Si;Resolución de alcaldía;0050-2024-MDC/A;20240226;Si;No;No;No;No;4850.00;Cuenta con PME y con PT 
20240422;2024;022003;ANCASH;YUNGAY;MANCOS;F;Distrital;6920;Si;2022;2023;002-2023-MDM;20230223;Si;Resolución de alcaldía;027-2024-MDM/A;20240227;Si;No;No;No;No;680.00;Cuenta con PME y con PT 
20240422;2024;022004;ANCASH;YUNGAY;MATACOTO;G;Distrital;1658;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;022005;ANCASH;YUNGAY;QUILLO;G;Distrital;14065;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;022006;ANCASH;YUNGAY;RANRAHIRCA;F;Distrital;2677;Si;2023;2023;009-2026-MDR;20231229;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;022007;ANCASH;YUNGAY;SHUPLUY;G;Distrital;2400;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;022008;ANCASH;YUNGAY;YANAMA;G;Distrital;6952;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;030101;APURIMAC;ABANCAY;ABANCAY;A;Provincial;56652;Si;2017;2023;030-2023-CM-MPA;20231019;Si;Resolución de alcaldía;RA 131-2024-MPA-A;20240326;Si;Si;Si;Si;Si;15000.00;Cuenta con PME y con PT 
20240422;2024;030102;APURIMAC;ABANCAY;CHACOCHE;E;Distrital;1221;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
